"id","symbol","fee","side","executed_timestamp","order_id","executed_price","executed_quantity","fee_asset","is_maker","realized_pnl","match_id"
472023416,"PERP_ORDER_USDC",0.000908,"BUY",1727345123693,4277696630,0.14,108,"USDC",1,0,1727345123693761800
472023414,"PERP_ORDER_USDC",0.000908,"BUY",1727345119936,4277696630,0.14,108,"USDC",1,0,1727345119936618500
472023412,"PERP_ORDER_USDC",0.000908,"BUY",1727345116468,4277696630,0.14,108,"USDC",1,0,1727345116468315000
472023409,"PERP_ORDER_USDC",0.000908,"BUY",1727345112858,4277696630,0.14,108,"USDC",1,0,1727345112858235000
472023406,"PERP_ORDER_USDC",0.000908,"BUY",1727345109241,4277696630,0.14,108,"USDC",1,0,1727345109241090300
472023404,"PERP_ORDER_USDC",0.000908,"BUY",1727345105483,4277696630,0.14,108,"USDC",1,0,1727345105483727000
472023402,"PERP_ORDER_USDC",0.000908,"BUY",1727345102013,4277696630,0.14,108,"USDC",1,0,1727345102013852000
472023401,"PERP_ORDER_USDC",0.000908,"BUY",1727345098246,4277696630,0.14,108,"USDC",1,0,1727345098246563600
472023396,"PERP_ORDER_USDC",0.000908,"BUY",1727345094629,4277696630,0.14,108,"USDC",1,0,1727345094629908000
472023394,"PERP_ORDER_USDC",0.000908,"BUY",1727345090971,4277696630,0.14,108,"USDC",1,0,1727345090971526000
472023356,"PERP_ORDER_USDC",0.000908,"BUY",1727345087211,4277696630,0.14,108,"USDC",1,0,1727345087211844600
472023343,"PERP_ORDER_USDC",0.000908,"BUY",1727345083448,4277696630,0.14,108,"USDC",1,0,1727345083448306200
472023340,"PERP_ORDER_USDC",0.000908,"BUY",1727345079688,4277696630,0.14,108,"USDC",1,0,1727345079688973800
472023338,"PERP_ORDER_USDC",0.003386,"BUY",1727345076599,4277696630,0.14,403,"USDC",1,0,1727345076599144000
472023336,"PERP_ORDER_USDC",0.000908,"BUY",1727345075928,4277696630,0.14,108,"USDC",1,0,1727345075928799700
472023334,"PERP_ORDER_USDC",0.000908,"BUY",1727345072169,4277696630,0.14,108,"USDC",1,0,1727345072169449500
472023314,"PERP_ORDER_USDC",0.000908,"BUY",1727345068415,4277696630,0.14,108,"USDC",1,0,1727345068415531800
472023313,"PERP_ORDER_USDC",0.024318,"BUY",1727345067421,4277696630,0.14,2895,"USDC",1,0,1727345067421269000
472023310,"PERP_ORDER_USDC",0.000908,"BUY",1727345064791,4277696630,0.14,108,"USDC",1,0,1727345064791733800
472023308,"PERP_ORDER_USDC",0.000908,"BUY",1727345061326,4277696630,0.14,108,"USDC",1,0,1727345061326018000
472023306,"PERP_ORDER_USDC",0.000908,"BUY",1727345057708,4277696630,0.14,108,"USDC",1,0,1727345057708754200
472023304,"PERP_ORDER_USDC",0.000908,"BUY",1727345054097,4277696630,0.14,108,"USDC",1,0,1727345054097134600
472023302,"PERP_ORDER_USDC",0.000908,"BUY",1727345050482,4277696630,0.14,108,"USDC",1,0,1727345050482665700
472023300,"PERP_ORDER_USDC",0.000908,"BUY",1727345046873,4277696630,0.14,108,"USDC",1,0,1727345046873199900
472023293,"PERP_ORDER_USDC",0.000908,"BUY",1727345043108,4277696630,0.14,108,"USDC",1,0,1727345043108186000
472023290,"PERP_ORDER_USDC",0.001235,"BUY",1727345041826,4277696630,0.14,147,"USDC",1,0,1727345041826122000
472023288,"PERP_ORDER_USDC",0.000908,"BUY",1727345039352,4277696630,0.14,108,"USDC",1,0,1727345039352088300
472023280,"PERP_ORDER_USDC",0.000908,"BUY",1727345035734,4277696630,0.14,108,"USDC",1,0,1727345035734743600
472023278,"PERP_ORDER_USDC",0.000908,"BUY",1727345032120,4277696630,0.14,108,"USDC",1,0,1727345032120051000
472023274,"PERP_ORDER_USDC",0.015204,"BUY",1727345028380,4277696630,0.14,1810,"USDC",1,0,1727345028380515600
472023272,"PERP_ORDER_USDC",0.000908,"BUY",1727345028318,4277696630,0.14,108,"USDC",1,0,1727345028318779400
472023271,"PERP_ORDER_USDC",0.015204,"BUY",1727345028280,4277696630,0.14,1810,"USDC",1,0,1727345028280331000
472023269,"PERP_ORDER_USDC",0.015204,"BUY",1727345027284,4277696630,0.14,1810,"USDC",1,0,1727345027284132900
472023266,"PERP_ORDER_USDC",0.015204,"BUY",1727345026285,4277696630,0.14,1810,"USDC",1,0,1727345026285061400
472023265,"PERP_ORDER_USDC",0.015204,"BUY",1727345026181,4277696630,0.14,1810,"USDC",1,0,1727345026181512200
472023261,"PERP_ORDER_USDC",0.015221,"BUY",1727345025683,4277696630,0.14,1812,"USDC",1,0,1727345025683630600
472023260,"PERP_ORDER_USDC",0.015204,"BUY",1727345025683,4277696630,0.14,1810,"USDC",1,0,1727345025683576600
472023257,"PERP_ORDER_USDC",0.00074,"BUY",1727345025601,4277696630,0.14,88,"USDC",1,0,1727345025601849600
472023256,"PERP_ORDER_USDC",0.000656,"BUY",1727345025599,4277696630,0.14,78,"USDC",1,0,1727345025599540700
472023254,"PERP_ORDER_USDC",0.000908,"BUY",1727345024705,4277696630,0.14,108,"USDC",1,0,1727345024705249800
472023248,"PERP_ORDER_USDC",0.000908,"BUY",1727345021232,4277696630,0.14,108,"USDC",1,0,1727345021232682500
472023235,"PERP_ORDER_USDC",0.000908,"BUY",1727345017471,4277696630,0.14,108,"USDC",1,0,1727345017471827200
472023222,"PERP_ORDER_USDC",0.001328,"BUY",1727345014197,4277696630,0.14,158,"USDC",1,0,1727345014197838800
472023218,"PERP_ORDER_USDC",0.000908,"BUY",1727345013712,4277696630,0.14,108,"USDC",1,0,1727345013712803000
472023190,"PERP_ORDER_USDC",0.000908,"BUY",1727345009099,4277696630,0.14,108,"USDC",1,0,1727345009099971300
472023189,"PERP_ORDER_USDC",0.015196,"BUY",1727345006880,4277696630,0.14,1809,"USDC",1,0,1727345006880759300
472023186,"PERP_ORDER_USDC",0.000908,"BUY",1727345005329,4277696630,0.14,108,"USDC",1,0,1727345005329273600
472023182,"PERP_ORDER_USDC",0.000908,"BUY",1727345001866,4277696630,0.14,108,"USDC",1,0,1727345001866145000
472023172,"PERP_ORDER_USDC",0.000908,"BUY",1727344998255,4277696630,0.14,108,"USDC",1,0,1727344998255585300
472023168,"PERP_ORDER_USDC",0.000908,"BUY",1727344994643,4277696630,0.14,108,"USDC",1,0,1727344994643934500
472023154,"PERP_ORDER_USDC",0.000908,"BUY",1727344991031,4277696630,0.14,108,"USDC",1,0,1727344991031381500
472023136,"PERP_ORDER_USDC",0.000908,"BUY",1727344987418,4277696630,0.14,108,"USDC",1,0,1727344987418427600
472023134,"PERP_ORDER_USDC",0.00084,"BUY",1727344984383,4277696630,0.14,100,"USDC",1,0,1727344984383337000
472023128,"PERP_ORDER_USDC",0.000908,"BUY",1727344983950,4277696630,0.14,108,"USDC",1,0,1727344983950334700
472023126,"PERP_ORDER_USDC",0.000908,"BUY",1727344980486,4277696630,0.14,108,"USDC",1,0,1727344980486035200
472023124,"PERP_ORDER_USDC",0.000908,"BUY",1727344976880,4277696630,0.14,108,"USDC",1,0,1727344976880331300
472023121,"PERP_ORDER_USDC",0.003411,"BUY",1727344974574,4277696630,0.14,406,"USDC",1,0,1727344974574338800
472023120,"PERP_ORDER_USDC",0.00515,"BUY",1727344974546,4277696630,0.14,613,"USDC",1,0,1727344974546439400
472023118,"PERP_ORDER_USDC",0.000908,"BUY",1727344973257,4277696630,0.14,108,"USDC",1,0,1727344973257589000
472023116,"PERP_ORDER_USDC",0.000908,"BUY",1727344969503,4277696630,0.14,108,"USDC",1,0,1727344969503197200
472023114,"PERP_ORDER_USDC",0.000908,"BUY",1727344965844,4277696630,0.14,108,"USDC",1,0,1727344965844446500
472023110,"PERP_ORDER_USDC",0.001,"BUY",1727344963590,4277696630,0.14,119,"USDC",1,0,1727344963590029600
472023108,"PERP_ORDER_USDC",0.000908,"BUY",1727344962523,4277696630,0.14,108,"USDC",1,0,1727344962523844600
472023103,"PERP_ORDER_USDC",0.005217,"BUY",1727344959225,4277696630,0.14,621,"USDC",1,0,1727344959225438000
472023100,"PERP_ORDER_USDC",0.000908,"BUY",1727344959194,4277696630,0.14,108,"USDC",1,0,1727344959194441000
472023088,"PERP_ORDER_USDC",0.000908,"BUY",1727344952860,4277696630,0.14,108,"USDC",1,0,1727344952860475600
472023080,"PERP_ORDER_USDC",0.000908,"BUY",1727344945522,4277696630,0.14,108,"USDC",1,0,1727344945522790400
472023078,"PERP_ORDER_USDC",0.000908,"BUY",1727344941911,4277696630,0.14,108,"USDC",1,0,1727344941911560200
472023067,"PERP_ORDER_USDC",0.000908,"BUY",1727344938445,4277696630,0.14,108,"USDC",1,0,1727344938445346300
472023045,"PERP_ORDER_USDC",0.000908,"BUY",1727344934829,4277696630,0.14,108,"USDC",1,0,1727344934829051100
472023040,"PERP_ORDER_USDC",0.000908,"BUY",1727344931360,4277696630,0.14,108,"USDC",1,0,1727344931360413400
472023034,"PERP_ORDER_USDC",0.000908,"BUY",1727344927744,4277696630,0.14,108,"USDC",1,0,1727344927744588300
472023030,"PERP_ORDER_USDC",0.000908,"BUY",1727344924406,4277696630,0.14,108,"USDC",1,0,1727344924406656000
472023018,"PERP_ORDER_USDC",0.000908,"BUY",1727344921083,4277696630,0.14,108,"USDC",1,0,1727344921083838700
472023015,"PERP_ORDER_USDC",0.012096,"BUY",1727344920075,4277696630,0.14,1440,"USDC",1,0,1727344920075236600
472023014,"PERP_ORDER_USDC",0.001815,"BUY",1727344920074,4277696630,0.14,216,"USDC",1,0,1727344920074114800
472023012,"PERP_ORDER_USDC",0.000899,"BUY",1727344917745,4277696630,0.14,107,"USDC",1,0,1727344917745389000
472023010,"PERP_ORDER_USDC",0.004167,"BUY",1727344914344,4277696630,0.14,496,"USDC",1,0,1727344914344950800
472023008,"PERP_ORDER_USDC",0.000899,"BUY",1727344914329,4277696630,0.14,107,"USDC",1,0,1727344914329789400
472023005,"PERP_ORDER_USDC",0.025553,"BUY",1727344914278,4277696630,0.14,3042,"USDC",1,0,1727344914278377000
472023004,"PERP_ORDER_USDC",0.008064,"BUY",1727344914206,4277696630,0.14,960,"USDC",1,0,1727344914206843600
472022974,"PERP_ORDER_USDC",0.000899,"BUY",1727344890874,4277696630,0.14,107,"USDC",1,0,1727344890874243300
472022938,"PERP_ORDER_USDC",0.000899,"BUY",1727344881254,4277696630,0.14,107,"USDC",1,0,1727344881254037500
472022922,"PERP_ORDER_USDC",0.000899,"BUY",1727344877749,4277696630,0.14,107,"USDC",1,0,1727344877749825300
472022918,"PERP_ORDER_USDC",0.000899,"BUY",1727344874380,4277696630,0.14,107,"USDC",1,0,1727344874380036000
472022916,"PERP_ORDER_USDC",0.053727,"BUY",1727344874115,4277696630,0.14,6396,"USDC",1,0,1727344874115913500
472022915,"PERP_ORDER_USDC",0.001218,"BUY",1727344874089,4277696630,0.14,145,"USDC",1,0,1727344874089259000
472022910,"PERP_ORDER_USDC",0.534148,"BUY",1727344874068,4277696630,0.14,63589,"USDC",1,0,1727344874068792800
472022909,"PERP_ORDER_USDC",0.05665,"BUY",1727344874066,4277696630,0.14,6744,"USDC",1,0,1727344874066602200
472022908,"PERP_ORDER_USDC",0.053643,"BUY",1727344874065,4277696630,0.14,6386,"USDC",1,0,1727344874065467100
472022905,"PERP_ORDER_USDC",0.001764,"BUY",1727344873934,4277696630,0.14,210,"USDC",1,0,1727344873934805000
472022904,"PERP_ORDER_USDC",0.062009,"BUY",1727344873928,4277696630,0.14,7382,"USDC",1,0,1727344873928251600
472022886,"PERP_ORDER_USDC",0.010316,"BUY",1727344864234,4277696630,0.14,1228,"USDC",1,0,1727344864234476300
472022884,"PERP_ORDER_USDC",0.003873,"BUY",1727344864110,4277696630,0.14,461,"USDC",1,0,1727344864110977300
472022883,"PERP_ORDER_USDC",0.001596,"BUY",1727344864061,4277696630,0.14,190,"USDC",1,0,1727344864061874000
472022880,"PERP_ORDER_USDC",0.008417,"BUY",1727344863976,4277696630,0.14,1002,"USDC",1,0,1727344863976617000
472022879,"PERP_ORDER_USDC",0.002789,"BUY",1727344863912,4277696630,0.14,332,"USDC",1,0,1727344863912800300
472022735,"PERP_ORDER_USDC",0.00882,"BUY",1727344723480,4277696630,0.14,1050,"USDC",1,0,1727344723480639000
472022254,"PERP_ORDER_USDC",0.00168,"BUY",1727344387459,4277696630,0.14,200,"USDC",1,0,1727344387459340800
472022253,"PERP_ORDER_USDC",0.001235,"BUY",1727344387438,4277696630,0.14,147,"USDC",1,0,1727344387438822000
472022252,"PERP_ORDER_USDC",0.008997,"BUY",1727344387427,4277696630,0.14,1071,"USDC",1,0,1727344387427956000
472022249,"PERP_ORDER_USDC",0.006351,"BUY",1727344386951,4277696630,0.14,756,"USDC",1,0,1727344386951796200
472022247,"PERP_ORDER_USDC",0.007989,"BUY",1727344386933,4277696630,0.14,951,"USDC",1,0,1727344386933628700
472022246,"PERP_ORDER_USDC",0.008694,"BUY",1727344386922,4277696630,0.14,1035,"USDC",1,0,1727344386922809300
472022180,"PERP_ORDER_USDC",0.00242,"BUY",1727344355008,4277696630,0.14,288,"USDC",1,0,1727344355008493600
472022179,"PERP_ORDER_USDC",0.057465,"BUY",1727344354938,4277696630,0.14,6841,"USDC",1,0,1727344354938103800
472022178,"PERP_ORDER_USDC",0.015196,"BUY",1727344354825,4277696630,0.14,1809,"USDC",1,0,1727344354825324800
472022172,"PERP_ORDER_USDC",0.058036,"BUY",1727344354762,4277696630,0.14,6909,"USDC",1,0,1727344354762307000
472022171,"PERP_ORDER_USDC",0.015196,"BUY",1727344354725,4277696630,0.14,1809,"USDC",1,0,1727344354725847300
472022170,"PERP_ORDER_USDC",0.001176,"BUY",1727344354690,4277696630,0.14,140,"USDC",1,0,1727344354690118400
472022169,"PERP_ORDER_USDC",0.002537,"BUY",1727344354675,4277696630,0.14,302,"USDC",1,0,1727344354675916800
472022168,"PERP_ORDER_USDC",0.033264,"BUY",1727344354674,4277696630,0.14,3960,"USDC",1,0,1727344354674764500
472022167,"PERP_ORDER_USDC",0.000933,"BUY",1727344354674,4277696630,0.14,111,"USDC",1,0,1727344354674707000
472022166,"PERP_ORDER_USDC",0.270027,"BUY",1727344354669,4277696630,0.14,32146,"USDC",1,0,1727344354669271000
472022165,"PERP_ORDER_USDC",0.003722,"BUY",1727344354662,4277696630,0.14,443,"USDC",1,0,1727344354662741200
472022157,"PERP_ORDER_USDC",0.561204,"BUY",1727344353952,4277696630,0.14,66810,"USDC",1,0,1727344353952028200
472022156,"PERP_ORDER_USDC",0.053307,"BUY",1727344353947,4277696630,0.14,6346,"USDC",1,0,1727344353947606500
472004869,"PERP_ORDER_USDC",0.108674,"BUY",1727334066477,4287299802,0.1452,2079,"USDC",0,0,1727334066477403600
472004868,"PERP_ORDER_USDC",0.252144,"BUY",1727334066477,4287299802,0.1451,4827,"USDC",0,0,1727334066477212200
472004858,"PERP_ORDER_USDC",0.095501,"BUY",1727334059957,4287299732,0.1452,1827,"USDC",0,0,1727334059958019300
472004857,"PERP_ORDER_USDC",0.013016,"BUY",1727334059957,4287299732,0.1452,249,"USDC",0,0,1727334059958011600
472004856,"PERP_ORDER_USDC",0.251953,"BUY",1727334059957,4287299732,0.1449,4830,"USDC",0,0,1727334059957979600
472004852,"PERP_ORDER_USDC",0.056206,"BUY",1727334057525,4287299722,0.1451,1076,"USDC",0,0,1727334057525604400
472004851,"PERP_ORDER_USDC",0.0522,"BUY",1727334057525,4287299722,0.145,1000,"USDC",0,0,1727334057525593900
472004850,"PERP_ORDER_USDC",0.251953,"BUY",1727334057525,4287299722,0.1449,4830,"USDC",0,0,1727334057525569000
472004845,"PERP_ORDER_USDC",0.074854,"BUY",1727334056277,4287299715,0.1452,1432,"USDC",0,0,1727334056277683500
472004844,"PERP_ORDER_USDC",0.087914,"BUY",1727334056277,4287299715,0.1451,1683,"USDC",0,0,1727334056277661000
472004843,"PERP_ORDER_USDC",0.145791,"BUY",1727334056277,4287299715,0.1451,2791,"USDC",0,0,1727334056277652000
472004842,"PERP_ORDER_USDC",0.0522,"BUY",1727334056277,4287299715,0.145,1000,"USDC",0,0,1727334056277626000
472004838,"PERP_ORDER_USDC",0.041428,"BUY",1727334055148,4287299700,0.1453,792,"USDC",0,0,1727334055148467500
472004837,"PERP_ORDER_USDC",0.013287,"BUY",1727334055148,4287299700,0.1453,254,"USDC",0,0,1727334055148423400
472004836,"PERP_ORDER_USDC",0.052272,"BUY",1727334055148,4287299700,0.1452,1000,"USDC",0,0,1727334055148364500
472004835,"PERP_ORDER_USDC",0.001725,"BUY",1727334055148,4287299700,0.1452,33,"USDC",0,0,1727334055148300000
472004834,"PERP_ORDER_USDC",0.25197,"BUY",1727334055148,4287299700,0.145,4827,"USDC",0,0,1727334055148223700
472004822,"PERP_ORDER_USDC",0.086092,"BUY",1727334049791,4287299659,0.1452,1647,"USDC",0,0,1727334049791175000
472004821,"PERP_ORDER_USDC",0.252091,"BUY",1727334049791,4287299659,0.1451,4826,"USDC",0,0,1727334049791162000
472004820,"PERP_ORDER_USDC",0.022603,"BUY",1727334049791,4287299659,0.145,433,"USDC",0,0,1727334049791129900
472004817,"PERP_ORDER_USDC",0.108779,"BUY",1727334043388,4287299623,0.1452,2081,"USDC",0,0,1727334043388441300
472004816,"PERP_ORDER_USDC",0.252039,"BUY",1727334043388,4287299623,0.1451,4825,"USDC",0,0,1727334043388415700
472004809,"PERP_ORDER_USDC",0.074696,"BUY",1727334042262,4287299616,0.1453,1428,"USDC",0,0,1727334042262059800
472004808,"PERP_ORDER_USDC",0.088236,"BUY",1727334042262,4287299616,0.1452,1688,"USDC",0,0,1727334042262050600
472004807,"PERP_ORDER_USDC",0.052236,"BUY",1727334042262,4287299616,0.1451,1000,"USDC",0,0,1727334042262038300
472004806,"PERP_ORDER_USDC",0.145739,"BUY",1727334042262,4287299616,0.1451,2790,"USDC",0,0,1727334042262012400
472004798,"PERP_ORDER_USDC",0.02032,"BUY",1727334041309,4287299613,0.1451,389,"USDC",0,0,1727334041309651200
472004797,"PERP_ORDER_USDC",0.088227,"BUY",1727334041309,4287299613,0.1451,1689,"USDC",0,0,1727334041309641700
472004796,"PERP_ORDER_USDC",0.252022,"BUY",1727334041309,4287299613,0.145,4828,"USDC",0,0,1727334041309616400
472004790,"PERP_ORDER_USDC",0.06358,"BUY",1727334039286,4287299593,0.145,1218,"USDC",0,0,1727334039287068000
472004789,"PERP_ORDER_USDC",0.0522,"BUY",1727334039286,4287299593,0.145,1000,"USDC",0,0,1727334039287010300
472004788,"PERP_ORDER_USDC",0.088218,"BUY",1727334039286,4287299593,0.145,1690,"USDC",0,0,1727334039286980000
472004787,"PERP_ORDER_USDC",0.088218,"BUY",1727334039286,4287299593,0.145,1690,"USDC",0,0,1727334039286948400
472004786,"PERP_ORDER_USDC",0.068231,"BUY",1727334039286,4287299593,0.1449,1308,"USDC",0,0,1727334039286909200
472004783,"PERP_ORDER_USDC",0.183826,"BUY",1727334037293,4287299585,0.1449,3524,"USDC",0,0,1727334037293571600
472004782,"PERP_ORDER_USDC",0.08821,"BUY",1727334037293,4287299585,0.1449,1691,"USDC",0,0,1727334037293560300
472004781,"PERP_ORDER_USDC",0.08821,"BUY",1727334037293,4287299585,0.1449,1691,"USDC",0,0,1727334037293520100
471889283,"PERP_WOO_USDC",0.107243,"BUY",1727291877470,4277741106,0.19145,1556,"USDC",0,0.2334,1727291877471009300
471889282,"PERP_WOO_USDC",0.251975,"BUY",1727291877470,4277741106,0.19129,3659,"USDC",0,1.13429,1727291877470984400
471871861,"PERP_ORDER_USDC",0.03668,"BUY",1727284837993,4277634196,0.1466,695,"USDC",0,0,1727284837993274400
471871860,"PERP_ORDER_USDC",0.052776,"BUY",1727284837993,4277634196,0.1466,1000,"USDC",0,0,1727284837993267200
471871859,"PERP_ORDER_USDC",0.018723,"BUY",1727284837993,4277634196,0.1465,355,"USDC",0,0,1727284837993243600
471871858,"PERP_ORDER_USDC",0.252098,"BUY",1727284837993,4277634196,0.1465,4780,"USDC",0,0,1727284837993217300
471871848,"PERP_ORDER_USDC",0.042274,"BUY",1727284835385,4277634155,0.1466,801,"USDC",0,0,1727284835385370000
471871847,"PERP_ORDER_USDC",0.065918,"BUY",1727284835385,4277634155,0.1466,1249,"USDC",0,0,1727284835385330200
471871846,"PERP_ORDER_USDC",0.252098,"BUY",1727284835385,4277634155,0.1465,4780,"USDC",0,0,1727284835385304000
471871830,"PERP_ORDER_USDC",0.021111,"BUY",1727284832449,4277634079,0.1466,400,"USDC",0,0,1727284832449892400
471871829,"PERP_ORDER_USDC",0.087028,"BUY",1727284832449,4277634079,0.1466,1649,"USDC",0,0,1727284832449875700
471871828,"PERP_ORDER_USDC",0.25215,"BUY",1727284832449,4277634079,0.1465,4781,"USDC",0,0,1727284832449843700
471871822,"PERP_ORDER_USDC",0.036627,"BUY",1727284829262,4277634020,0.1466,694,"USDC",0,0,1727284829262982000
471871821,"PERP_ORDER_USDC",0.05274,"BUY",1727284829262,4277634020,0.1465,1000,"USDC",0,0,1727284829262970600
471871820,"PERP_ORDER_USDC",0.01871,"BUY",1727284829262,4277634020,0.1464,355,"USDC",0,0,1727284829262946300
471871819,"PERP_ORDER_USDC",0.251978,"BUY",1727284829262,4277634020,0.1464,4781,"USDC",0,0,1727284829262922200
471871808,"PERP_ORDER_USDC",0.046581,"BUY",1727284826504,4277633947,0.1467,882,"USDC",0,0,1727284826504485400
471871807,"PERP_ORDER_USDC",0.052776,"BUY",1727284826504,4277633947,0.1466,1000,"USDC",0,0,1727284826504478000
471871806,"PERP_ORDER_USDC",0.087028,"BUY",1727284826504,4277633947,0.1466,1649,"USDC",0,0,1727284826504470000
471871805,"PERP_ORDER_USDC",0.087028,"BUY",1727284826504,4277633947,0.1466,1649,"USDC",0,0,1727284826504461800
471871804,"PERP_ORDER_USDC",0.087021,"BUY",1727284826504,4277633947,0.1465,1650,"USDC",0,0,1727284826504443000
471871772,"PERP_ORDER_USDC",0.040218,"BUY",1727284822780,4277633803,0.1468,761,"USDC",0,0,1727284822780291300
471871771,"PERP_ORDER_USDC",0.049942,"BUY",1727284822780,4277633803,0.1468,945,"USDC",0,0,1727284822780283100
471871770,"PERP_ORDER_USDC",0.018485,"BUY",1727284822780,4277633803,0.1467,350,"USDC",0,0,1727284822780265700
471871769,"PERP_ORDER_USDC",0.251953,"BUY",1727284822780,4277633803,0.1466,4774,"USDC",0,0,1727284822780155100
471871757,"PERP_ORDER_USDC",0.0371,"BUY",1727284821100,4277633772,0.1468,702,"USDC",0,0,1727284821100569300
471871756,"PERP_ORDER_USDC",0.252019,"BUY",1727284821100,4277633772,0.1467,4772,"USDC",0,0,1727284821100547000
471871755,"PERP_ORDER_USDC",0.052812,"BUY",1727284821100,4277633772,0.1467,1000,"USDC",0,0,1727284821100537900
471871754,"PERP_ORDER_USDC",0.018789,"BUY",1727284821100,4277633772,0.1466,356,"USDC",0,0,1727284821100513300
471871734,"PERP_ORDER_USDC",0.121046,"BUY",1727284818806,4277633698,0.1467,2292,"USDC",0,0,1727284818806814500
471871733,"PERP_ORDER_USDC",0.087035,"BUY",1727284818806,4277633698,0.1467,1648,"USDC",0,0,1727284818806803000
471871732,"PERP_ORDER_USDC",0.087035,"BUY",1727284818806,4277633698,0.1467,1648,"USDC",0,0,1727284818806792700
471871731,"PERP_ORDER_USDC",0.065548,"BUY",1727284818806,4277633698,0.1466,1242,"USDC",0,0,1727284818806771000
471871722,"PERP_ORDER_USDC",0.186511,"BUY",1727284815865,4277633678,0.1466,3534,"USDC",0,0,1727284815865097000
471871721,"PERP_ORDER_USDC",0.086975,"BUY",1727284815865,4277633678,0.1466,1648,"USDC",0,0,1727284815865086500
471871720,"PERP_ORDER_USDC",0.086975,"BUY",1727284815865,4277633678,0.1466,1648,"USDC",0,0,1727284815865063200
471871715,"PERP_ORDER_USDC",0.055521,"BUY",1727284813020,4277633644,0.1466,1052,"USDC",0,0,1727284813021013500
471871714,"PERP_ORDER_USDC",0.052776,"BUY",1727284813020,4277633644,0.1466,1000,"USDC",0,0,1727284813020955400
471871713,"PERP_ORDER_USDC",0.251992,"BUY",1727284813020,4277633644,0.1465,4778,"USDC",0,0,1727284813020901600
471861267,"PERP_ORDER_USDC",0.144192,"BUY",1727280288728,4277572688,0.1499,2672,"USDC",0,0,1727280288728771000
471861266,"PERP_ORDER_USDC",0.252066,"BUY",1727280288728,4277572688,0.1499,4671,"USDC",0,0,1727280288728750300
471861227,"PERP_ORDER_USDC",0.004428,"BUY",1727280277069,4277572566,0.15,82,"USDC",0,0,1727280277069906400
471861226,"PERP_ORDER_USDC",0.08505,"BUY",1727280277069,4277572566,0.15,1575,"USDC",0,0,1727280277069897000
471861225,"PERP_ORDER_USDC",0.252066,"BUY",1727280277069,4277572566,0.1499,4671,"USDC",0,0,1727280277069883600
471861224,"PERP_ORDER_USDC",0.018714,"BUY",1727280277069,4277572566,0.1498,347,"USDC",0,0,1727280277069850000
471861214,"PERP_ORDER_USDC",0.35997,"BUY",1727280272553,4277572496,0.1498,6675,"USDC",0,0,1727280272553635300
471861193,"PERP_ORDER_USDC",0.108216,"BUY",1727280269455,4277572406,0.15,2004,"USDC",0,0,1727280269455538200
471861192,"PERP_ORDER_USDC",0.252066,"BUY",1727280269455,4277572406,0.1499,4671,"USDC",0,0,1727280269455512300
471861174,"PERP_ORDER_USDC",0.08964,"BUY",1727280265184,4277572295,0.15,1660,"USDC",0,0,1727280265184555000
471861173,"PERP_ORDER_USDC",0.018498,"BUY",1727280265184,4277572295,0.1498,343,"USDC",0,0,1727280265184538600
471861172,"PERP_ORDER_USDC",0.251952,"BUY",1727280265184,4277572295,0.1498,4672,"USDC",0,0,1727280265184521700
471861154,"PERP_ORDER_USDC",0.004752,"BUY",1727280261528,4277572187,0.15,88,"USDC",0,0,1727280261528187400
471861153,"PERP_ORDER_USDC",0.085048,"BUY",1727280261528,4277572187,0.1499,1576,"USDC",0,0,1727280261528147500
471861152,"PERP_ORDER_USDC",0.251952,"BUY",1727280261528,4277572187,0.1498,4672,"USDC",0,0,1727280261528100000
471861151,"PERP_ORDER_USDC",0.018282,"BUY",1727280261528,4277572187,0.1498,339,"USDC",0,0,1727280261528078600
471861129,"PERP_ORDER_USDC",0.034074,"BUY",1727280257353,4277572132,0.15,631,"USDC",0,0,1727280257353227500
471861128,"PERP_ORDER_USDC",0.084996,"BUY",1727280257353,4277572132,0.15,1574,"USDC",0,0,1727280257353218800
471861127,"PERP_ORDER_USDC",0.054,"BUY",1727280257353,4277572132,0.15,1000,"USDC",0,0,1727280257353202200
471861126,"PERP_ORDER_USDC",0.187256,"BUY",1727280257353,4277572132,0.1499,3470,"USDC",0,0,1727280257353139000
471861093,"PERP_ORDER_USDC",0.064757,"BUY",1727280254567,4277572075,0.1499,1200,"USDC",0,0,1727280254567272200
471861092,"PERP_ORDER_USDC",0.295256,"BUY",1727280254567,4277572075,0.1498,5475,"USDC",0,0,1727280254567245600
471861073,"PERP_ORDER_USDC",0.022989,"BUY",1727280251760,4277572042,0.1499,426,"USDC",0,0,1727280251760746800
471861072,"PERP_ORDER_USDC",0.085048,"BUY",1727280251760,4277572042,0.1499,1576,"USDC",0,0,1727280251760735500
471861071,"PERP_ORDER_USDC",0.252006,"BUY",1727280251760,4277572042,0.1498,4673,"USDC",0,0,1727280251760710700
471861059,"PERP_ORDER_USDC",0.100428,"BUY",1727280247809,4277571986,0.1499,1861,"USDC",0,0,1727280247809798100
471861058,"PERP_ORDER_USDC",0.007609,"BUY",1727280247809,4277571986,0.1499,141,"USDC",0,0,1727280247809734400
471861057,"PERP_ORDER_USDC",0.252006,"BUY",1727280247809,4277571986,0.1498,4673,"USDC",0,0,1727280247809674200
